lind	locus	pvalue	qvalue	outlier	PC
37674	L61633	NA	NA	0	0
37675	L61634	NA	NA	0	0
37676	L61639	0.976218460588981	0.999724242884966	0	0
37677	L61643	NA	NA	0	0
37678	L61645	0.930140103622057	0.999724242884966	0	0
37679	L61646	4.73905056459302e-10	3.91563207847686e-09	1	2
37680	L61653	NA	NA	0	0
37681	L61654	0.977016999807677	0.999724242884966	0	0
37682	L61657	3.46287437002853e-35	8.43911711831919e-34	1	2
37683	L61658	0.226269814086631	0.666045110887565	0	0
37684	L61659	3.95267781552984e-28	7.70406390607363e-27	1	2
37685	L61661	6.24723659730119e-05	0.000408680529301035	1	2
37686	L61665	0.791415509463816	0.999724242884966	0	0
37687	L61676	0.953556541095848	0.999724242884966	0	0
37688	L61677	0.222299519661696	0.658575227753654	0	0
37689	L61679	0.66097175189627	0.999724242884966	0	0
37690	L61685	0.33771744820609	0.849537224759901	0	0
37691	L61688	0.411237689794421	0.933585850257103	0	0
37692	L61689	0.756173169031504	0.999724242884966	0	0
37693	L61690	0.0978041394459619	0.361284966780925	0	0
37694	L61692	0.943442278036629	0.999724242884966	0	0
37695	L61693	NA	NA	0	0
37696	L61694	4.46051697251398e-63	2.52462354770042e-61	1	2
37697	L61695	NA	NA	0	0
37698	L61698	0.253803075573977	0.717319818017799	0	0
37699	L61699	0.940590074199545	0.999724242884966	0	0
37700	L61701	0.481253250583317	0.992648284743181	0	0
37701	L61704	0.934241119646931	0.999724242884966	0	0
37702	L61707	0.368623502848852	0.888870661324126	0	0
37703	L61709	0.119911696635044	0.424053249360035	0	0
37704	L61713	0.252791621538553	0.715508587042498	0	0
37705	L61714	0.176698542944012	0.561968313754031	0	0
37706	L61716	0.148186134326409	0.497369571190975	0	0
37707	L61718	0.679699480988576	0.999724242884966	0	0
37708	L61719	NA	NA	0	0
37709	L61722	5.27293877540321e-32	1.17464851488982e-30	1	2
37710	L61723	NA	NA	0	0
37711	L61725	0.36257918680279	0.881042483144125	0	0
37712	L61726	0.924208149455317	0.999724242884966	0	0
37713	L61728	0.399387132561059	0.92118548023906	0	0
37714	L61730	0.265405460869432	0.738164912055582	0	0
37715	L61734	2.51133559681436e-07	1.86682213177524e-06	1	2
37716	L61735	0.35586595892966	0.872817458781386	0	0
37717	L61737	0.451077475101631	0.971322152499865	0	0
37718	L61739	0.894396014946504	0.999724242884966	0	0
37719	L61740	0.952154376793807	0.999724242884966	0	0
37720	L61742	0.961553683480481	0.999724242884966	0	0
37721	L61744	0.753728229769663	0.999724242884966	0	0
37722	L61745	0.67803594385911	0.999724242884966	0	0
37723	L61747	0.178752026081772	0.566890893447138	0	0
37724	L61750	0.899375924154326	0.999724242884966	0	0
37725	L61751	0.0627853284241327	0.250305808580413	0	0
37726	L61752	0.475603458581597	0.989337576245291	0	0
37727	L61755	0.000332212559954968	0.00199741364767389	1	2
37728	L61759	0.950921038426618	0.999724242884966	0	0
37729	L61760	NA	NA	0	0
37730	L61763	0.971833997706082	0.999724242884966	0	0
37731	L61765	0.92477973002952	0.999724242884966	0	0
37732	L61767	NA	NA	0	0
37733	L61768	3.02616425927468e-05	0.000201543235604281	1	2
37734	L61769	0.97330160333395	0.999724242884966	0	0
37735	L61772	0.710585916791439	0.999724242884966	0	0
37736	L61775	4.52836648971248e-07	3.31584054467948e-06	1	2
37737	L61777	0.0630337481492541	0.251209726569137	0	0
37738	L61778	0.951449564467062	0.999724242884966	0	0
37739	L61779	3.09907424571449e-31	6.74805941021741e-30	1	2
37740	L61780	0.236734654352649	0.685916655433903	0	0
37741	L61783	0.492776785717153	0.997842842165394	0	0
37742	L61784	NA	NA	0	0
37743	L61785	0.183107314791008	0.576755678747133	0	0
37744	L61788	0.67880139119475	0.999724242884966	0	0
37745	L61789	NA	NA	0	0
37746	L61790	0.782696208918712	0.999724242884966	0	0
37747	L61792	0.716929357742766	0.999724242884966	0	0
37748	L61794	0.83534155905118	0.999724242884966	0	0
37749	L61797	0.249979074281053	0.710730973562215	0	0
37750	L61798	0.867614362921939	0.999724242884966	0	0
37751	L61802	0.324170617532328	0.829900803335565	0	0
37752	L61804	0.35507013336582	0.871690231336529	0	0
37753	L61805	0.740187690789532	0.999724242884966	0	0
37754	L61806	0.0269302648257612	0.119754390687761	0	0
37755	L61808	NA	NA	0	0
37756	L61811	1.03877577523366e-07	7.84601950465553e-07	1	2
37757	L61812	NA	NA	0	0
37758	L61816	0.193310115175461	0.598965065070044	0	0
37759	L61817	0.599282339762528	0.999724242884966	0	0
37760	L61818	0.881929019444746	0.999724242884966	0	0
37761	L61820	NA	NA	0	0
37762	L61821	0.791935184326286	0.999724242884966	0	0
37763	L61825	NA	NA	0	0
37764	L61826	0.42925368205445	0.949972868799354	0	0
37765	L61827	0.909818519108059	0.999724242884966	0	0
37766	L61828	0.927424621323148	0.999724242884966	0	0
37767	L61829	0.944078530968072	0.999724242884966	0	0
37768	L61831	0.858754774559478	0.999724242884966	0	0
37769	L61832	0.977121550196247	0.999724242884966	0	0
37770	L61836	NA	NA	0	0
37771	L61839	NA	NA	0	0
37772	L61845	0.0850248805217821	0.322839481622175	0	0
37773	L61847	0.0607251593092217	0.243180541174703	0	0
37774	L61850	0.00446527985264907	0.0231642641348351	1	1
37775	L61851	0.222183926488219	0.658499523384267	0	0
37776	L61854	3.86630424746895e-79	4.4937058598007e-77	1	2
37777	L61857	8.78901584677903e-06	6.02675372350562e-05	1	2
37778	L61859	0.999639347267143	0.999724242884966	0	0
37779	L61860	0.290157268729364	0.777271672156238	0	0
37780	L61862	0.810310862934123	0.999724242884966	0	0
37781	L61863	0.873463876229894	0.999724242884966	0	0
37782	L61866	9.81596403166849e-17	1.08881066718335e-15	1	2
37783	L61867	0.589482292443333	0.999724242884966	0	0
37784	L61868	NA	NA	0	0
37785	L61869	0.9504765093341	0.999724242884966	0	0
37786	L61872	NA	NA	0	0
37787	L61873	0.203240473810212	0.619957500050364	0	0
37788	L61876	0.00227568165948244	0.0122668666093274	1	2
37789	L61878	8.63903518081917e-85	1.42286137726933e-82	1	2
37790	L61879	0.522132062830839	0.999724242884966	0	0
37791	L61880	0.706424695654808	0.999724242884966	0	0
37792	L61881	0.3881647924674	0.911206624414151	0	0
37793	L61883	0.986490928442459	0.999724242884966	0	0
37794	L61884	0.50874563570171	0.999724242884966	0	0
37795	L61885	0.549264840853809	0.999724242884966	0	0
37796	L61886	0.931713635445969	0.999724242884966	0	0
37797	L61887	0.514483615645908	0.999724242884966	0	0
37798	L61888	0.884665244134995	0.999724242884966	0	0
37799	L61890	0.741521215585361	0.999724242884966	0	0
37800	L61894	0.986642456300423	0.999724242884966	0	0
37801	L61895	0.24960998768644	0.710212190503604	0	0
37802	L61897	0.822096985614926	0.999724242884966	0	0
37803	L61898	NA	NA	0	0
37804	L61899	0.746162792849001	0.999724242884966	0	0
37805	L61900	0.932984248748455	0.999724242884966	0	0
37806	L61902	0.359652005123432	0.877312974166663	0	0
37807	L61905	0.809040074250421	0.999724242884966	0	0
37808	L61906	0.896663218382818	0.999724242884966	0	0
37809	L61912	2.48269607733895e-33	5.72899429479968e-32	1	2
37810	L61913	0.678671392429333	0.999724242884966	0	0
37811	L61914	0.49920568367846	0.999724242884966	0	0
37812	L61916	2.64415158090887e-34	6.27232462387337e-33	1	2
37813	L61917	0.908840410971623	0.999724242884966	0	0
37814	L61918	0.97393573537231	0.999724242884966	0	0
37815	L61919	0.0570738452467728	0.230497416620087	0	0
37816	L61920	0.90906610045164	0.999724242884966	0	0
37817	L61922	0.714804294374511	0.999724242884966	0	0
37818	L61924	0.85423720806765	0.999724242884966	0	0
37819	L61925	0.379441729848652	0.901015305480037	0	0
37820	L61926	0.225855262141133	0.665219261795802	0	0
37821	L61929	0.567320039705719	0.999724242884966	0	0
37822	L61930	0.649696705720453	0.999724242884966	0	0
37823	L61934	0.567936823681019	0.999724242884966	0	0
37824	L61935	0.907710992245014	0.999724242884966	0	0
37825	L61939	0.445404466318303	0.96596954652357	0	0
37826	L61940	0.673017441903487	0.999724242884966	0	0
37827	L61943	1.67770959681732e-33	3.89210706999969e-32	1	2
37828	L61945	NA	NA	0	0
37829	L61948	0.044181356181272	0.184475608555997	0	0
37830	L61950	7.53509631932045e-05	0.000489731938075602	1	2
37831	L61954	0.0792666555273843	0.304834561208848	0	0
37832	L61955	2.1936347663725e-11	1.91974805844818e-10	1	2
37833	L61956	0.913024514712389	0.999724242884966	0	0
37834	L61957	0.147017143509221	0.494018542954211	0	0
37835	L61958	0.663400875889259	0.999724242884966	0	0
37836	L61962	0.536823031082823	0.999724242884966	0	0
37837	L61965	0.775407444641263	0.999724242884966	0	0
37838	L61966	0.672711474751272	0.999724242884966	0	0
37839	L61967	0.924441830906265	0.999724242884966	0	0
37840	L61971	0.46253880278815	0.98053394925159	0	0
37841	L61972	0.799765840879706	0.999724242884966	0	0
37842	L61973	0.023721734739479	0.107075948261641	0	0
37843	L61975	0.378833252792235	0.900443941074694	0	0
37844	L61976	NA	NA	0	0
37845	L61977	0.998937091757557	0.999724242884966	0	0
37846	L61978	0.993558452774855	0.999724242884966	0	0
37847	L61979	2.81480246773809e-20	3.68575792610528e-19	1	2
37848	L61981	0.984286383974773	0.999724242884966	0	0
37849	L61982	0.222773992379791	0.659104527769665	0	0
37850	L61984	0.602520415954705	0.999724242884966	0	0
37851	L61985	0.414385317497709	0.937145110860239	0	0
37852	L61986	0.962741960833154	0.999724242884966	0	0
37853	L61987	4.66594724148713e-08	3.57949224141635e-07	1	2
37854	L61991	0.697127183344014	0.999724242884966	0	0
37855	L61992	0.98661550927781	0.999724242884966	0	0
37856	L61995	4.62593923660374e-30	9.69605792222274e-29	1	2
37857	L61997	0.117965773561706	0.418417406387979	0	0
37858	L61998	0.993156200473554	0.999724242884966	0	0
37859	L62000	7.65124922768341e-40	2.16000173160401e-38	1	2
37860	L62005	0.668935352466237	0.999724242884966	0	0
37861	L62007	0.747514802362066	0.999724242884966	0	0
37862	L62012	0.992526514430952	0.999724242884966	0	0
37863	L62013	0.953992996080632	0.999724242884966	0	0
37864	L62014	0.822947245877516	0.999724242884966	0	0
37865	L62015	NA	NA	0	0
37866	L62016	0.998095067370314	0.999724242884966	0	0
37867	L62021	0.478583429353962	0.991091918860131	0	0
37868	L62023	0.984640482491103	0.999724242884966	0	0
37869	L62024	NA	NA	0	0
37870	L62029	0.903780412532806	0.999724242884966	0	0
37871	L62032	0.490663848148157	0.997113992218063	0	0
37872	L62033	0.973071514710459	0.999724242884966	0	0
37873	L62036	0.000687630901221615	0.00395310985595593	1	2
37874	L62037	0.946142405173982	0.999724242884966	0	0
37875	L62039	0.620325229735809	0.999724242884966	0	0
37876	L62042	0.716432739956944	0.999724242884966	0	0
37877	L62044	0.588355792046303	0.999724242884966	0	0
37878	L62045	0.657787899004803	0.999724242884966	0	0
37879	L62046	0.418426637694143	0.939533663704003	0	0
37880	L62049	0.780008015782275	0.999724242884966	0	0
37881	L62052	0.00705744318495754	0.0357365970513834	1	1
37882	L62054	0.117560302205474	0.417436969678618	0	0
37883	L62055	0.993849719608646	0.999724242884966	0	0
37884	L62057	0.424171524161854	0.944647374656166	0	0
37885	L62058	NA	NA	0	0
37886	L62059	0.721737109703372	0.999724242884966	0	0
37887	L62061	0.951786344628886	0.999724242884966	0	0
37888	L62064	0.674023971604653	0.999724242884966	0	0
37889	L62065	5.1699965404446e-16	5.54529999301021e-15	1	2
37890	L62066	0.832070390757938	0.999724242884966	0	0
37891	L62071	0.572250930353625	0.999724242884966	0	0
37892	L62073	0.803083574286404	0.999724242884966	0	0
37893	L62074	0.522405895410837	0.999724242884966	0	0
37894	L62077	0.963616063599548	0.999724242884966	0	0
37895	L62078	0.82458903251783	0.999724242884966	0	0
37896	L62079	4.33443752623008e-12	3.91044581805679e-11	1	2
37897	L62084	0.652117910380561	0.999724242884966	0	0
37898	L62085	0.811064138878928	0.999724242884966	0	0
37899	L62086	5.18864683132078e-32	1.1573546513611e-30	1	2
37900	L62087	0.0278349746371258	0.123335590792987	0	0
37901	L62088	NA	NA	0	0
37902	L62091	0.185265881996964	0.581446756177954	0	0
37903	L62092	1.06342585835544e-10	9.00491604034315e-10	1	2
37904	L62093	0.239853936840465	0.692366808960864	0	0
37905	L62094	0.232082387929336	0.677075818109492	0	0
37906	L62095	0.619128775545583	0.999724242884966	0	0
37907	L62096	0.193719347658988	0.599958539332071	0	0
37908	L62097	0.781839869298571	0.999724242884966	0	0
37909	L62098	0.505972992265039	0.999724242884966	0	0
37910	L62100	0.55399050188252	0.999724242884966	0	0
37911	L62106	NA	NA	0	0
37912	L62107	0.741730345300492	0.999724242884966	0	0
37913	L62109	0.981583492855	0.999724242884966	0	0
37914	L62111	0.794194905188326	0.999724242884966	0	0
37915	L62113	0.961148336008091	0.999724242884966	0	0
37916	L62115	0.892647740037514	0.999724242884966	0	0
37917	L62117	0.711171969743522	0.999724242884966	0	0
37918	L62118	0.627986286715983	0.999724242884966	0	0
37919	L62120	0.937238089482318	0.999724242884966	0	0
37920	L62121	8.17899999235032e-06	5.62176834917244e-05	1	2
37921	L62123	1.21643258056388e-66	7.92347166037645e-65	1	2
37922	L62124	0.528116941428221	0.999724242884966	0	0
37923	L62126	0.989140756792828	0.999724242884966	0	0
37924	L62127	0.929280463510019	0.999724242884966	0	0
37925	L62128	0.993674341141515	0.999724242884966	0	0
37926	L62129	0.818903266761069	0.999724242884966	0	0
37927	L62131	2.91799951310954e-08	2.259499088226e-07	1	2
37928	L62132	0.854296829238909	0.999724242884966	0	0
37929	L62133	0.868852181959092	0.999724242884966	0	0
37930	L62135	0.864102559491806	0.999724242884966	0	0
37931	L62137	0.961893528235402	0.999724242884966	0	0
37932	L62138	0.67973112043701	0.999724242884966	0	0
37933	L62140	0.61429723891476	0.999724242884966	0	0
37934	L62141	2.59655132325861e-28	5.10669788261931e-27	1	2
37935	L62143	0.857248375230461	0.999724242884966	0	0
37936	L62145	0.257380628315401	0.723605824384502	0	0
37937	L62146	NA	NA	0	0
37938	L62147	0.0100867557448474	0.049806043711983	1	2
37939	L62149	0.688184507196469	0.999724242884966	0	0
37940	L62153	0.696777405406594	0.999724242884966	0	0
37941	L62155	0.477867126650516	0.99063847416148	0	0
37942	L62156	0.939780791494561	0.999724242884966	0	0
37943	L62158	0.639323615136084	0.999724242884966	0	0
37944	L62159	NA	NA	0	0
37945	L62160	0.443485265547224	0.964560514336667	0	0
37946	L62165	0.00850860015397986	0.0425515718162481	1	2
37947	L62169	0.660867468130697	0.999724242884966	0	0
37948	L62171	0.934651328090215	0.999724242884966	0	0
37949	L62175	0.892452983429167	0.999724242884966	0	0
37950	L62177	0.355010190623736	0.87164859011983	0	0
37951	L62180	0.502208332053051	0.999724242884966	0	0
37952	L62182	NA	NA	0	0
37953	L62184	0.180106117387124	0.569991462947909	0	0
37954	L62186	0.960317488961175	0.999724242884966	0	0
37955	L62189	NA	NA	0	0
37956	L62190	0.683937317027044	0.999724242884966	0	0
37957	L62195	1.90547377640755e-57	9.00939111261429e-56	1	2
37958	L62197	0.342683840818183	0.855527933628842	0	0
37959	L62199	0.702253746270947	0.999724242884966	0	0
37960	L62202	0.910475964798484	0.999724242884966	0	0
37961	L62204	2.88098016114574e-33	6.6436511320595e-32	1	2
37962	L62205	0.954116840137033	0.999724242884966	0	0
37963	L62208	0.43570096842463	0.95677720660718	0	0
37964	L62209	0.969265949455187	0.999724242884966	0	0
37965	L62210	NA	NA	0	0
37966	L62211	0.79697933769564	0.999724242884966	0	0
37967	L62212	0.986245226215094	0.999724242884966	0	0
37968	L62216	0.91892056827053	0.999724242884966	0	0
37969	L62219	0.922855123148016	0.999724242884966	0	0
37970	L62220	0.471085504089612	0.985958381367426	0	0
37971	L62221	NA	NA	0	0
37972	L62222	0.468354343453616	0.98478131939187	0	0
37973	L62223	0.725508731327388	0.999724242884966	0	0
37974	L62224	NA	NA	0	0
37975	L62225	0.000739716782763494	0.00423642676905025	1	1
37976	L62228	9.00700595913958e-14	8.69959619488657e-13	1	2
37977	L62229	0.351498965858594	0.866675100985571	0	0
37978	L62233	0.67816286739225	0.999724242884966	0	0
37979	L62235	0.484042752965478	0.994940187558779	0	0
37980	L62236	NA	NA	0	0
37981	L62238	0.924347443351693	0.999724242884966	0	0
37982	L62239	0.981173596991856	0.999724242884966	0	0
37983	L62243	3.80581410798207e-06	2.66813903329822e-05	1	2
37984	L62244	0.910332266348	0.999724242884966	0	0
37985	L62245	5.10482870733636e-12	4.59117513554226e-11	1	2
37986	L62247	0.716856549865815	0.999724242884966	0	0
37987	L62250	0.06173398158278	0.246737128000549	0	0
37988	L62256	0.944571163096011	0.999724242884966	0	0
37989	L62257	NA	NA	0	0
37990	L62258	NA	NA	0	0
37991	L62261	0.53121836658955	0.999724242884966	0	0
37992	L62262	0.972948014526078	0.999724242884966	0	0
37993	L62265	0.237586279956527	0.687619094341773	0	0
37994	L62268	NA	NA	0	0
37995	L62269	0.58803996464314	0.999724242884966	0	0
37996	L62270	0.907345992669185	0.999724242884966	0	0
37997	L62272	NA	NA	0	0
37998	L62276	0.966629242342676	0.999724242884966	0	0
37999	L62277	0.420314929303158	0.941114822952733	0	0
38000	L62280	0.491808058764962	0.997334052529612	0	0
38001	L62282	0.171611891954833	0.550694643239986	0	0
38002	L62284	0.751693548969634	0.999724242884966	0	0
38003	L62286	0.184446246962511	0.579700576337447	0	0
38004	L62288	NA	NA	0	0
38005	L62290	0.153830226546615	0.510592935334095	0	0
38006	L62291	0.910343403466642	0.999724242884966	0	0
38007	L62292	0.701469119315307	0.999724242884966	0	0
38008	L62293	0.28105921364425	0.763452338480099	0	0
38009	L62295	0.74776447889338	0.999724242884966	0	0
38010	L62297	0.72040132049107	0.999724242884966	0	0
38011	L62298	0.39265411281497	0.915749602517785	0	0
38012	L62300	0.625589834730468	0.999724242884966	0	0
38013	L62301	0.309976357547036	0.808913297099541	0	0
38014	L62302	0.793169632467734	0.999724242884966	0	0
38015	L62305	0.356596783882258	0.873384412818116	0	0
38016	L62306	0.0287013175577731	0.126705816535535	0	0
38017	L62307	0.0299581130363676	0.131585483346796	0	0
38018	L62308	0.826122944418724	0.999724242884966	0	0
38019	L62309	NA	NA	0	0
38020	L62310	0.925675859714267	0.999724242884966	0	0
38021	L62311	0.445390595327663	0.96596954652357	0	0
38022	L62312	0.0746362288328005	0.290129555301732	0	0
38023	L62314	0.575639518584699	0.999724242884966	0	0
38024	L62316	0.790773302688822	0.999724242884966	0	0
38025	L62317	0.678668693219539	0.999724242884966	0	0
38026	L62318	0.885538102262543	0.999724242884966	0	0
38027	L62322	NA	NA	0	0
38028	L62324	0.714624457888459	0.999724242884966	0	0
38029	L62325	0.867927583075002	0.999724242884966	0	0
38030	L62326	0.96014079449552	0.999724242884966	0	0
38031	L62328	0.777153639561239	0.999724242884966	0	0
38032	L62329	0.578156127497592	0.999724242884966	0	0
38033	L62330	0.633698832379399	0.999724242884966	0	0
38034	L62331	0.441359961754862	0.961940507425837	0	0
38035	L62332	NA	NA	0	0
38036	L62333	0.947012978075584	0.999724242884966	0	0
38037	L62335	0.954058255492428	0.999724242884966	0	0
38038	L62336	0.900212300665059	0.999724242884966	0	0
38039	L62339	2.44704906270251e-44	7.82335317636041e-43	1	2
38040	L62342	4.18557801572286e-85	7.20085184170301e-83	1	2
38041	L62348	0.258477625915763	0.725867834814108	0	0
38042	L62352	0.00464905712619403	0.0240692889348274	1	1
38043	L62353	0.325591380372327	0.831737110460094	0	0
38044	L62357	0.0795801805426851	0.30557948243264	0	0
38045	L62358	0.635479727554105	0.999724242884966	0	0
38046	L62359	0.903114622821344	0.999724242884966	0	0
38047	L62360	0.700283381078402	0.999724242884966	0	0
38048	L62362	8.80169257095395e-06	6.03425567618449e-05	1	2
38049	L62364	0.374387145156775	0.895200101842828	0	0
38050	L62368	0.0100093083252751	0.0494587633897284	1	1
38051	L62370	0.13096251107283	0.453137385782128	0	0
38052	L62375	0.629759993413645	0.999724242884966	0	0
38053	L62376	0.572690043397454	0.999724242884966	0	0
38054	L62377	0.885146192413871	0.999724242884966	0	0
38055	L62378	0.742214130806505	0.999724242884966	0	0
38056	L62380	0.678555168170199	0.999724242884966	0	0
38057	L62381	0.950382141215332	0.999724242884966	0	0
38058	L62383	0.967265907755827	0.999724242884966	0	0
38059	L62384	NA	NA	0	0
38060	L62385	NA	NA	0	0
38061	L62386	0.983100610705142	0.999724242884966	0	0
38062	L62387	0.530764403569652	0.999724242884966	0	0
38063	L62388	NA	NA	0	0
38064	L62389	0.000559122653267688	0.00325416688098454	1	2
38065	L62390	0.821675628432343	0.999724242884966	0	0
38066	L62392	0.746627447845013	0.999724242884966	0	0
38067	L62393	0.477634041652493	0.990476824848554	0	0
38068	L62395	0.596979403643293	0.999724242884966	0	0
38069	L62396	0.359521638357152	0.877218515944441	0	0
38070	L62401	0.00225192666872857	0.0121444685896424	1	1
38071	L62402	0.87226107811426	0.999724242884966	0	0
38072	L62405	NA	NA	0	0
38073	L62408	0.394114218366662	0.916873565181297	0	0
38074	L62411	0.376843521531209	0.898652718057544	0	0
38075	L62414	0.989266983775297	0.999724242884966	0	0
38076	L62417	7.6832778687267e-74	6.75972841756938e-72	1	2
38077	L62420	0.308145678311856	0.806437127245548	0	0
38078	L62421	0.997043337554027	0.999724242884966	0	0
38079	L62422	0.833053321496752	0.999724242884966	0	0
38080	L62423	0.804590846199395	0.999724242884966	0	0
38081	L62424	NA	NA	0	0
38082	L62425	0.266973316177142	0.740687903863008	0	0
38083	L62426	0.368758443615858	0.889010990810843	0	0
38084	L62429	0.993552801881411	0.999724242884966	0	0
38085	L62431	0.0491658041533606	0.20227418325294	0	0
38086	L62433	0.425440861804541	0.946101123853998	0	0
38087	L62435	NA	NA	0	0
38088	L62436	0.858719394993226	0.999724242884966	0	0
38089	L62438	1.14577843443881e-41	3.41493071643374e-40	1	2
38090	L62439	0.210866393596714	0.636125859688036	0	0
38091	L62440	4.45234660421941e-05	0.000293601421612586	1	1
38092	L62444	0.0456603195975877	0.18987524550142	0	0
38093	L62445	0.580023466334256	0.999724242884966	0	0
38094	L62446	0.149908805151852	0.501541480758828	0	0
38095	L62448	4.58444564553685e-66	2.9072747276222e-64	1	2
38096	L62450	NA	NA	0	0
38097	L62452	0.803064655719705	0.999724242884966	0	0
38098	L62454	NA	NA	0	0
38099	L62458	0.711153673682059	0.999724242884966	0	0
38100	L62459	0.684402808999582	0.999724242884966	0	0
38101	L62461	0.939584264130317	0.999724242884966	0	0
38102	L62463	3.39426247078847e-20	4.4162264838952e-19	1	2
38103	L62465	4.65755438201972e-09	3.71151868571313e-08	1	2
38104	L62466	0.950281585625555	0.999724242884966	0	0
38105	L62468	0.755483917778443	0.999724242884966	0	0
38106	L62470	0.608530008363283	0.999724242884966	0	0
38107	L62471	0.0529464553176081	0.21600729306337	0	0
38108	L62474	0.959188808470723	0.999724242884966	0	0
38109	L62479	0.209588051176083	0.633577240298473	0	0
38110	L62482	0.0203122118053616	0.0934953622066129	0	0
38111	L62484	0.0251598899917752	0.112791085783562	0	0
38112	L62485	1.69764089125005e-11	1.49465411401381e-10	1	2
38113	L62487	0.763882864741761	0.999724242884966	0	0
38114	L62489	0.610752180467715	0.999724242884966	0	0
38115	L62492	0.290411743764195	0.77753381504571	0	0
38116	L62493	0.00872274132464471	0.0435347847930566	1	2
38117	L62494	3.15851691595985e-18	3.7296901074902e-17	1	2
38118	L62495	0.764370201807599	0.999724242884966	0	0
38119	L62496	1.46683558187196e-36	3.7620273166948e-35	1	2
38120	L62497	0.994055404757868	0.999724242884966	0	0
38121	L62498	0.948855506475206	0.999724242884966	0	0
38122	L62500	0.769552602112245	0.999724242884966	0	0
38123	L62501	0.996049933172062	0.999724242884966	0	0
38124	L62503	0.892060651703865	0.999724242884966	0	0
38125	L62504	0.999322648218824	0.999724242884966	0	0
38126	L62505	0.000275916619104906	0.00168104038343858	1	2
38127	L62506	0.66578990442192	0.999724242884966	0	0
38128	L62507	0.574144455898874	0.999724242884966	0	0
38129	L62511	0.687878023611235	0.999724242884966	0	0
38130	L62512	0.917659029116734	0.999724242884966	0	0
38131	L62514	0.400634995112922	0.922087627660849	0	0
38132	L62518	0.123743776148763	0.435037299820113	0	0
38133	L62519	0.990473101396961	0.999724242884966	0	0
38134	L62522	0.24028022548865	0.692979991688698	0	0
38135	L62523	0.38601859611629	0.909464318767992	0	0
38136	L62525	0.593774018720451	0.999724242884966	0	0
38137	L62526	0.438716925495501	0.95941725534307	0	0
38138	L62527	NA	NA	0	0
38139	L62528	0.738979216222659	0.999724242884966	0	0
38140	L62529	0.774348791674118	0.999724242884966	0	0
38141	L62531	0.965525613379525	0.999724242884966	0	0
38142	L62533	0.38691287971665	0.910050517489882	0	0
38143	L62534	0.468326577655672	0.98478131939187	0	0
38144	L62535	0.556062420249108	0.999724242884966	0	0
38145	L62537	0.166853888722951	0.540149635854679	0	0
38146	L62544	0.00187273709978551	0.0102040388353318	1	2
38147	L62545	0.0977078592583579	0.361035994146353	0	0
38148	L62546	0.389631693307964	0.912615798735484	0	0
38149	L62547	0.63141024521894	0.999724242884966	0	0
38150	L62548	0.950741862301211	0.999724242884966	0	0
38151	L62549	0.927218477632125	0.999724242884966	0	0
38152	L62550	NA	NA	0	0
38153	L62552	0.618056195438995	0.999724242884966	0	0
38154	L62554	0.997699219124969	0.999724242884966	0	0
38155	L62556	0.502715709240762	0.999724242884966	0	0
38156	L62558	1.91742864230258e-10	1.60836302624425e-09	1	2
38157	L62561	NA	NA	0	0
38158	L62562	7.55425431905476e-36	1.89139370386016e-34	1	2
38159	L62563	0.861769607598617	0.999724242884966	0	0
38160	L62564	NA	NA	0	0
38161	L62565	0.182735772099822	0.575948203851171	0	0
38162	L62566	0.224809564299622	0.663192366632453	0	0
38163	L62567	NA	NA	0	0
38164	L62570	0.522756711427472	0.999724242884966	0	0
38165	L62575	0.580289815757885	0.999724242884966	0	0
38166	L62576	0.946077724036881	0.999724242884966	0	0
38167	L62577	0.423234686635852	0.943807317404645	0	0
38168	L62578	0.606538008225197	0.999724242884966	0	0
38169	L62581	0.650211374891874	0.999724242884966	0	0
38170	L62582	0.939384697796948	0.999724242884966	0	0
38171	L62585	NA	NA	0	0
38172	L62590	0.168319761893819	0.543124267904735	0	0
38173	L62593	0.00223258751658029	0.0120513950568808	1	1
38174	L62594	0.6447975144611	0.999724242884966	0	0
38175	L62598	0.798357455711253	0.999724242884966	0	0
38176	L62603	0.996107435582605	0.999724242884966	0	0
38177	L62605	0.858356058935076	0.999724242884966	0	0
38178	L62606	0.461034309290137	0.979532686010563	0	0
38179	L62609	NA	NA	0	0
38180	L62611	0.602475407870375	0.999724242884966	0	0
38181	L62614	NA	NA	0	0
38182	L62616	0.946372807139041	0.999724242884966	0	0
38183	L62618	0.747130543359427	0.999724242884966	0	0
38184	L62619	0.958030891415926	0.999724242884966	0	0
38185	L62620	NA	NA	0	0
38186	L62623	1.3914650578618e-09	1.13113903370323e-08	1	2
38187	L62624	NA	NA	0	0
38188	L62625	0.969085281601605	0.999724242884966	0	0
38189	L62631	0.801396343793667	0.999724242884966	0	0
38190	L62632	0.962696964558074	0.999724242884966	0	0
38191	L62634	0.51404943858534	0.999724242884966	0	0
38192	L62635	3.76455522451634e-11	3.24710407451953e-10	1	2
38193	L62636	0.240324496060999	0.692979991688698	0	0
38194	L62637	NA	NA	0	0
38195	L62638	0.738178900182467	0.999724242884966	0	0
38196	L62639	0.989455034763472	0.999724242884966	0	0
38197	L62644	0.586767762860863	0.999724242884966	0	0
38198	L62645	0.927977010528766	0.999724242884966	0	0
38199	L62647	0.771122225144537	0.999724242884966	0	0
38200	L62648	0.571174442784357	0.999724242884966	0	0
