locus_p	pvalues_p	_q	Comp.1_outl	never_outl	efs1
L59685	0.479381597257463	0.997307328883371	0	0	0.039893250142399
L59687	0.733354957386423	0.999019844983242	0	0	-0.0123715984609318
L59692	0.881226878775677	0.999260389225606	0	0	0.00630854166920179
L59693	0.54306989372084	0.997307328883371	0	0	-0.0331830721579947
L59694	0.402806381416037	0.997307328883371	0	0	-0.0269295888676474
L59695	0.833550553763841	0.999260389225606	0	0	-0.0111437714387068
L59697	0.320104345687026	0.997307328883371	0	0	-0.0418428195794525
L59700	0.477794748518901	0.997307328883371	0	0	0.024123057074489
L59704	0.6356286157315	0.998190750915127	0	0	0.0198635115142229
L59705	0.622979709559915	0.998190750915127	0	0	0.0205829412254595
L59706	0.148837920631719	0.997307328883371	0	0	-0.0579381479108482
L59711	0.41901886334691	0.997307328883371	0	0	-0.0260896861225426
L59714	0.190522507150024	0.997307328883371	0	0	0.0302039500037832
L59715	0.291266218730229	0.997307328883371	0	0	0.0556028489728458
L59720	0.512555503974871	0.997307328883371	0	0	-0.0338420242562175
L59724	0.715733347406602	0.999019844983242	0	0	0.0184008558688743
L59727	0.650391885783509	0.998190750915127	0	0	0.0225007523665147
L59728	0.97558110357291	0.999260389225606	0	0	-0.00134380370168027
L59732	0.233552989568529	0.997307328883371	0	0	-0.0494088950861918
L59736	0.0433310531064319	0.885662614943673	0	0	-0.0666392138915312
L59738	0.747216587353254	0.999019844983242	0	0	-0.014092990031428
L59743	0.2313270002363	0.997307328883371	0	0	0.0473345269465889
L59744	0.838945158686879	0.999260389225606	0	0	-0.00783534077124791
L59749	0.369433037211217	0.997307328883371	0	0	-0.0421887926832917
L59750	0.266204294163862	0.997307328883371	0	0	-0.033946657153979
L59751	0.215374588998341	0.997307328883371	0	0	-0.0442477161610779
L59755	0.49749004013664	0.997307328883371	0	0	-0.023528460580006
L59757	0.410766225214129	0.997307328883371	0	0	0.0413368910144764
L59758	0.219806349171056	0.997307328883371	0	0	0.0637800063249793
L59760	0.892618672071694	0.999260389225606	0	0	0.00424811760615893
L59761	0.50238634509548	0.997307328883371	0	0	0.0203147190165229
L59762	0.952170092565684	0.999260389225606	0	0	-0.00407055380549303
L59768	0.416076516785503	0.997307328883371	0	0	-0.0296561305174802
L59769	0.181025872937299	0.997307328883371	0	0	0.0387866519191847
L59772	0.175204891696621	0.997307328883371	0	0	-0.0814120191344955
L59775	0.397031828367471	0.997307328883371	0	0	0.0633946372397273
L59779	0.611187618968833	0.998190750915127	0	0	-0.0210269863462493
L59781	0.466547810171674	0.997307328883371	0	0	0.0238918804581136
L59785	0.0347893877790491	0.857947934953073	0	0	-0.0779557252768531
L59787	0.732190948541631	0.999019844983242	0	0	0.0127330297150766
L59790	0.381389023681312	0.997307328883371	0	0	-0.0469282513033288
L59792	0.562172833852152	0.997475930282698	0	0	0.028703928537282
L59795	0.916130070664964	0.999260389225606	0	0	-0.00449078047380353
L59797	0.51032543156474	0.997307328883371	0	0	0.0289603646847541
L59801	0.90172640095905	0.999260389225606	0	0	0.00525219161096278
L59804	0.000840902239430026	0.238932898898815	0	0	0.171674503667171
L59806	0.685190970102899	0.99877990475628	0	0	0.0130225324646109
L59807	0.394805498080552	0.997307328883371	0	0	-0.0292474948145611
L59809	0.805556171685952	0.999260389225606	0	0	0.00863254228939338
L59812	0.608188714177079	0.998190750915127	0	0	-0.0256376146177629
L59813	0.505144866394888	0.997307328883371	0	0	-0.0287260225836355
L59816	0.832272406570799	0.999260389225606	0	0	0.00935042527440109
L59818	0.248855942511538	0.997307328883371	0	0	0.0372913999948676
L59820	0.0659190602322677	0.937396963348152	0	0	0.127448951996115
L59822	0.839251717846564	0.999260389225606	0	0	0.00662746953432294
L59824	0.836142665278897	0.999260389225606	0	0	0.0119603017762353
L59826	0.892432383396941	0.999260389225606	0	0	-0.00305694275284419
L59829	0.564078500388212	0.997706035943195	0	0	0.023272599721759
L59830	0.382333286752452	0.997307328883371	0	0	0.0756852252453462
L59831	0.717370058120552	0.999019844983242	0	0	0.013959227435091
L59832	0.667333181964383	0.998190750915127	0	0	0.0167500331793674
L59835	0.16502622496222	0.997307328883371	0	0	0.0552149085487026
L59839	0.490141971435715	0.997307328883371	0	0	-0.030160366581695
L59842	0.501647572809695	0.997307328883371	0	0	-0.0273241762702784
L59846	0.852706837354893	0.999260389225606	0	0	0.0103036739397238
L59850	0.464519251915467	0.997307328883371	0	0	0.031002122518088
L59853	0.177096361125436	0.997307328883371	0	0	0.0589851601381842
L59854	0.350297142142289	0.997307328883371	0	0	-0.0476675548419312
L59855	0.972585801698749	0.999260389225606	0	0	0.00140572853284528
L59859	0.856090243799348	0.999260389225606	0	0	0.00585036256921503
L59864	0.0701444459548975	0.944641263403847	0	0	0.0593832267255593
L59866	0.0147411267931222	0.680551286946278	0	0	0.0858536312038816
L59867	0.851290441612225	0.999260389225606	0	0	0.00955134270696483
L59869	0.94522208847961	0.999260389225606	0	0	-0.00209439123477953
L59870	0.42400498738276	0.997307328883371	0	0	-0.0317832608777927
L59872	0.793150448455171	0.999260389225606	0	0	0.0117781187601619
L59873	0.32935300202558	0.997307328883371	0	0	-0.0445175594452461
L59875	0.987026143858226	0.999260389225606	0	0	0.000486673617141342
L59878	0.610491276605278	0.998190750915127	0	0	-0.0124435328130162
L59879	0.0384235488824967	0.875072096867182	0	0	-0.104485621676121
L59882	0.0225642394227642	0.777168148172718	0	0	0.0796432236979692
L59884	0.187832904782981	0.997307328883371	0	0	0.0565393370999185
L59886	0.92242947815629	0.999260389225606	0	0	0.00330511966546592
L59887	0.942806076355592	0.999260389225606	0	0	-0.00216237688615318
L59889	0.983588338912216	0.999260389225606	0	0	-0.000831425090040252
L59891	0.749915820559421	0.999019844983242	0	0	0.0187985203524173
L59892	0.755387925693735	0.999019844983242	0	0	-0.0115613132757917
L59893	0.354502622120314	0.997307328883371	0	0	0.0382346992606136
L59895	0.978124208056096	0.999260389225606	0	0	0.000988795521276927
L59902	0.362454338625174	0.997307328883371	0	0	-0.0270739659097863
L59905	0.0342651803241084	0.856392907571588	0	0	-0.0701963690198668
L59906	0.439868869671978	0.997307328883371	0	0	-0.0325645437145614
L59908	0.464260217392264	0.997307328883371	0	0	0.0270831463325118
L59912	0.515619796955684	0.997307328883371	0	0	-0.016035870548776
L59913	0.159485981882302	0.997307328883371	0	0	0.0429996046301219
L59915	0.872239349889398	0.999260389225606	0	0	0.0040518060296974
L59916	0.610647787196063	0.998190750915127	0	0	-0.0260049997241783
L59917	0.364583122794042	0.997307328883371	0	0	-0.0602306682082355
L59923	0.905945145698968	0.999260389225606	0	0	-0.00613061934541163
L59925	0.503013222005706	0.997307328883371	0	0	-0.032177597003236
L59927	0.30718272732812	0.997307328883371	0	0	0.0467475194555592
L59931	0.451631657794645	0.997307328883371	0	0	0.0232757222786608
L59935	0.59009094192657	0.998190750915127	0	0	0.0175258169756511
L59937	0.085820728273582	0.965194045820535	0	0	-0.0627339336261848
L59939	0.903305078988949	0.999260389225606	0	0	0.00560284923148816
L59944	0.773831144019155	0.999260389225606	0	0	0.010745154710324
L59946	0.935830418870227	0.999260389225606	0	0	-0.00344931966808535
L59949	0.642701529885973	0.998190750915127	0	0	0.0145355060675827
L59957	0.816605167364602	0.999260389225606	0	0	0.00983818899264731
L59958	0.36980062297274	0.997307328883371	0	0	-0.0221876900663617
L59959	0.11248130446492	0.994444720585476	0	0	-0.0413205122811824
L59962	0.295283681741797	0.997307328883371	0	0	-0.0400347230068156
L59964	0.252674573946162	0.997307328883371	0	0	-0.0463199300143627
L59969	0.878753947498618	0.999260389225606	0	0	0.00607432629264969
L59972	0.781051573675892	0.999260389225606	0	0	-0.0102834029886615
L59976	0.733698989470506	0.999019844983242	0	0	0.0113466902297212
L59977	0.50464484653403	0.997307328883371	0	0	-0.0372820726784722
L59983	0.061748567915947	0.929869635352503	0	0	-0.0581010120562755
L59985	0.911913042357113	0.999260389225606	0	0	0.00370974827946602
L59986	0.739456082855178	0.999019844983242	0	0	0.0170966235985361
L59989	0.212459529865631	0.997307328883371	0	0	-0.0414512893303843
L59992	0.144008786592032	0.997307328883371	0	0	0.0427438777449375
L59993	0.439862620499529	0.997307328883371	0	0	0.019005221384628
L59995	0.761709599672879	0.999019844983242	0	0	0.0134207115215401
L60000	0.384043928335327	0.997307328883371	0	0	-0.0230288145287686
L60002	0.147945699220924	0.997307328883371	0	0	0.0781868954554023
L60004	0.834289218793084	0.999260389225606	0	0	-0.0146248564340217
L60006	0.966812954027649	0.999260389225606	0	0	-0.00205204654476169
L60009	0.73065429193824	0.999019844983242	0	0	0.0148728145320617
L60011	0.838852746983541	0.999260389225606	0	0	-0.00619800666999741
L60014	0.500631670176487	0.997307328883371	0	0	0.0321744904897231
L60019	0.962064786905441	0.999260389225606	0	0	0.00226886792158562
L60020	0.128966403550007	0.997307328883371	0	0	0.0993112305167459
L60021	0.973026849713462	0.999260389225606	0	0	0.00149429620936699
L60023	0.764814242627881	0.999019844983242	0	0	0.00849465793319802
L60024	0.58146984997687	0.998190750915127	0	0	-0.0161499890115499
L60025	0.863440835990095	0.999260389225606	0	0	0.011948441128062
L60029	0.226972424603473	0.997307328883371	0	0	-0.0482304800864673
L60030	0.418602312897008	0.997307328883371	0	0	-0.0374865217933235
L60033	0.174653800211811	0.997307328883371	0	0	-0.07536960665766
L60035	0.626664550721692	0.998190750915127	0	0	0.0192079719116832
L60040	0.20218855949806	0.997307328883371	0	0	0.0461645132215749
L60042	0.929040985505992	0.999260389225606	0	0	0.0038056822666134
L60045	0.28924473806399	0.997307328883371	0	0	-0.028366707585165
L60047	0.581372522890524	0.998190750915127	0	0	-0.0269050582816386
L60049	0.935569795631473	0.999260389225606	0	0	-0.00602692976218349
L60050	0.666706121525253	0.998190750915127	0	0	0.0117840923821865
L60058	0.185187853173281	0.997307328883371	0	0	-0.0519863537045385
L60063	0.407491925947224	0.997307328883371	0	0	-0.0429035533933477
L60066	0.793279756373712	0.999260389225606	0	0	0.00828066690812959
L60067	0.921918108469256	0.999260389225606	0	0	-0.0030801329475206
L60069	0.70425352062793	0.999019844983242	0	0	-0.0152878500736958
L60072	0.517069372312365	0.997307328883371	0	0	-0.0387332063212747
L60074	0.511074123828413	0.997307328883371	0	0	0.0152818113161424
L60075	0.907428659877382	0.999260389225606	0	0	0.00510816724734656
L60077	0.161985024917881	0.997307328883371	0	0	0.0354083990395436
L60081	0.587964896328446	0.998190750915127	0	0	-0.0208658785072016
L60082	0.888413811746227	0.999260389225606	0	0	-0.0101740794860324
L60085	0.111993834796461	0.994444720585476	0	0	-0.0607315638050212
L60089	0.500655438921753	0.997307328883371	0	0	-0.018899726995985
L60090	0.603364258633064	0.998190750915127	0	0	0.0139152903777476
L60094	0.887798186749265	0.999260389225606	0	0	-0.00562353711408431
L60097	0.42632842815464	0.997307328883371	0	0	-0.0261159623751438
L60098	0.799438478023846	0.999260389225606	0	0	-0.010018209090873
L60100	0.0663293164407616	0.937396963348152	0	0	0.121491592892417
L60104	0.416399409952638	0.997307328883371	0	0	-0.0341968488087633
L60107	0.465483797374706	0.997307328883371	0	0	-0.0207776847172618
L60110	0.678365401550916	0.99877990475628	0	0	0.0182529776767953
L60113	0.696467126922991	0.999019844983242	0	0	-0.017083743980588
L60114	0.828126206870707	0.999260389225606	0	0	-0.0149701750237826
L60117	0.397800364552635	0.997307328883371	0	0	-0.0370614176405701
L60121	0.985280357135443	0.999260389225606	0	0	-0.000508753334834477
L60122	0.134613810425159	0.997307328883371	0	0	0.0642080816904173
L60123	0.252185226823095	0.997307328883371	0	0	0.0381861695739817
L60126	0.57715915560085	0.998190750915127	0	0	0.0149559921801053
L60129	0.833757478727517	0.999260389225606	0	0	0.0151540527325143
L60133	0.807054580036886	0.999260389225606	0	0	-0.0149278968328639
L60138	0.914577913492476	0.999260389225606	0	0	0.0038723477539526
L60140	0.306752968767146	0.997307328883371	0	0	0.0371632058310733
L60143	0.796229070203808	0.999260389225606	0	0	-0.00723591504229475
L60144	0.452816254138021	0.997307328883371	0	0	-0.0251514077407522
L60145	0.75048063311829	0.999019844983242	0	0	-0.0121814258494872
L60149	0.0459270720490744	0.886496344738384	0	0	0.126722573598789
L60151	0.734976033870453	0.999019844983242	0	0	-0.0112486198158462
L60152	0.714500912008708	0.999019844983242	0	0	-0.0154891304197389
L60153	0.413418116915639	0.997307328883371	0	0	-0.0297191664347593
L60157	0.00455559795644999	0.474002490895012	0	0	-0.11528311334837
L60159	0.574682951083253	0.998190750915127	0	0	0.0153689590097934
L60161	0.0879896681556675	0.966296527480881	0	0	-0.0506584752396884
L60163	0.0970381616618771	0.982395395717162	0	0	0.0600206792149952
L60164	0.63716909510416	0.998190750915127	0	0	-0.013661047459262
L60166	0.402819020231241	0.997307328883371	0	0	-0.0527455677522434
L60168	0.992090665342357	0.999260389225606	0	0	0.000505985686261269
L60170	0.43288610214983	0.997307328883371	0	0	0.0351605991997804
L60174	0.0868180887126969	0.965194045820535	0	0	-0.0551735975496698
L60175	0.419993424206054	0.997307328883371	0	0	0.0261561619626406
L60177	0.586982127482951	0.998190750915127	0	0	-0.02026710552089
L60179	0.295711040978441	0.997307328883371	0	0	-0.0528686385854822
L60182	0.00110709804609917	0.257751510794932	0	0	-0.0824578667028217
L60184	0.817499574647525	0.999260389225606	0	0	0.0133864470871371
L60190	0.473936180844577	0.997307328883371	0	0	-0.0383345704145378
L60192	0.400407947027696	0.997307328883371	0	0	-0.0326472393531712
L60197	0.10020264162111	0.985350179477537	0	0	-0.0505075908213083
L60199	0.822000041668878	0.999260389225606	0	0	-0.0130573250675046
L60201	0.219044405587715	0.997307328883371	0	0	-0.0436892562776154
L60206	0.305232045989609	0.997307328883371	0	0	0.0369207331581837
L60209	0.421095185396257	0.997307328883371	0	0	-0.0286946920202709
L60212	0.770839383296597	0.999140343518886	0	0	-0.013806663151042
L60215	0.166771604012931	0.997307328883371	0	0	0.0789813566333604
L60216	0.745913727931131	0.999019844983242	0	0	0.0112363309004734
L60220	0.283210249631966	0.997307328883371	0	0	0.0401432253310447
L60222	0.989214814819202	0.999260389225606	0	0	0.00038720028111154
L60227	0.585686463244344	0.998190750915127	0	0	0.0157253464798639
L60228	0.0338173382629503	0.856392907571588	0	0	0.15494325016597
L60230	0.901063616834674	0.999260389225606	0	0	0.00418921822112187
L60233	0.928665597243884	0.999260389225606	0	0	0.00516963325548084
L60237	0.615638108294652	0.998190750915127	0	0	-0.0192128114975582
L60240	0.926381294615645	0.999260389225606	0	0	-0.00523075398149394
L60241	0.980953632337712	0.999260389225606	0	0	0.000953040888357645
L60244	0.355778060960291	0.997307328883371	0	0	-0.0510490935068278
L60245	0.978608189906396	0.999260389225606	0	0	0.00118900913127116
L60247	0.67647175289863	0.99877990475628	0	0	-0.0169790026416949
L60249	0.873863982312357	0.999260389225606	0	0	-0.00330579815480797
L60251	0.410644492523111	0.997307328883371	0	0	0.0289723579352051
L60253	0.323726235928933	0.997307328883371	0	0	-0.0303721985203074
L60254	0.156033864644537	0.997307328883371	0	0	0.0407219187960364
L60256	0.937183072624131	0.999260389225606	0	0	0.00346387024286431
L60257	0.642780637582244	0.998190750915127	0	0	0.0226683907858484
L60259	0.815745397544018	0.999260389225606	0	0	0.00868797518324153
L60261	0.897054570502153	0.999260389225606	0	0	0.00567209869468936
L60263	0.409403905073064	0.997307328883371	0	0	0.0282274506617135
L60265	0.563087300803499	0.997475930282698	0	0	-0.0266110131551792
L60266	0.448260810873032	0.997307328883371	0	0	-0.036785794534433
L60269	0.507792730408429	0.997307328883371	0	0	0.031998869889244
L60275	0.0209954505811893	0.758832091360272	0	0	-0.0766668956578202
L60276	0.158277681669745	0.997307328883371	0	0	-0.0650256717873562
L60280	0.625750498704483	0.998190750915127	0	0	-0.0124844818184935
L60288	0.562714967806027	0.997475930282698	0	0	-0.0214100345749882
L60289	0.98259156227144	0.999260389225606	0	0	-0.00116519685994297
L60292	0.313303733782185	0.997307328883371	0	0	-0.0322798261192345
L60294	0.989935836235308	0.999260389225606	0	0	-0.000502863987837066
L60295	0.585209227822989	0.998190750915127	0	0	-0.0224574761780511
L60299	0.497557646182139	0.997307328883371	0	0	0.031372562358029
L60301	0.302470012389488	0.997307328883371	0	0	0.0501343514815325
L60303	0.727014006959812	0.999019844983242	0	0	0.019017417808621
L60314	0.216232146663257	0.997307328883371	0	0	-0.0466375367231922
L60315	0.919812813230075	0.999260389225606	0	0	0.00363194876948925
L60317	0.698160626635912	0.999019844983242	0	0	0.0192952122276488
L60318	0.784365641721016	0.999260389225606	0	0	-0.0202028825475781
L60326	0.357661559904245	0.997307328883371	0	0	0.0300009771256058
L60328	0.752284780655802	0.999019844983242	0	0	0.0188899045730377
L60330	0.426879040288789	0.997307328883371	0	0	-0.0279489749338385
L60333	0.767681925725567	0.999019844983242	0	0	0.010235319549462
L60339	0.104012822703988	0.991122212123611	0	0	0.0973625927895476
L60340	0.798212748074052	0.999260389225606	0	0	0.0152122774298204
L60344	0.823529151823607	0.999260389225606	0	0	-0.0109419642958632
L60345	0.524247189622918	0.997307328883371	0	0	-0.0345138207830069
L60346	0.418587896436032	0.997307328883371	0	0	0.0270940861061915
L60348	0.805530761430661	0.999260389225606	0	0	-0.00901288322147263
L60353	0.537709101573154	0.997307328883371	0	0	0.0240798126572782
L60354	0.372471460074432	0.997307328883371	0	0	-0.0339708833713242
L60357	0.852104539333575	0.999260389225606	0	0	0.00470618396389684
L60362	0.401232025199772	0.997307328883371	0	0	-0.0316759691306224
L60363	0.716782544457698	0.999019844983242	0	0	-0.0174807150874351
L60365	0.52390650073384	0.997307328883371	0	0	-0.03456177620492
L60366	0.726002834184821	0.999019844983242	0	0	-0.0141710302362754
L60368	0.340577123135317	0.997307328883371	0	0	0.0342092530253102
L60369	0.27260073147335	0.997307328883371	0	0	0.0911087188246052
L60373	0.296908110376759	0.997307328883371	0	0	-0.0640262109760232
L60377	0.260604590050415	0.997307328883371	0	0	-0.0460493069606972
L60379	0.114908654455977	0.994919206084188	0	0	-0.0578062794623023
L60383	0.190724348834188	0.997307328883371	0	0	0.101068798266444
L60385	0.893225963174326	0.999260389225606	0	0	-0.00675864807056613
L60387	0.0387165666365132	0.875087427941938	0	0	-0.0571298426898471
L60389	0.206511359041006	0.997307328883371	0	0	0.0684103818592818
L60393	0.278427972124758	0.997307328883371	0	0	-0.0593217768911611
L60396	0.914140336146199	0.999260389225606	0	0	-0.00464019719907769
L60400	0.572238254726817	0.998190750915127	0	0	-0.0151814562837052
L60404	0.127488242886703	0.997307328883371	0	0	0.0595875388800746
L60405	0.747395588053488	0.999019844983242	0	0	-0.0127884518580413
L60412	0.565203081470054	0.997911376676789	0	0	0.0308465720642425
L60417	0.00563762819834179	0.527617199040673	0	0	-0.122424262513751
L60418	0.0278496969294737	0.823376188595353	0	0	0.0524252765606968
L60419	0.872883198300353	0.999260389225606	0	0	-0.00483726550436736
L60420	0.91129052949568	0.999260389225606	0	0	-0.00283050524444084
L60422	0.926490457675074	0.999260389225606	0	0	-0.00577009788721212
L60426	0.966499994188554	0.999260389225606	0	0	0.00144226485045675
L60430	0.477150786358653	0.997307328883371	0	0	-0.0261080622867914
L60432	0.303557094256812	0.997307328883371	0	0	-0.0320429137856534
L60433	0.362994948665106	0.997307328883371	0	0	-0.023094600480341
L60435	0.556217329904265	0.997307328883371	0	0	0.0156306560477718
L60436	0.712504784225043	0.999019844983242	0	0	0.0157908807071527
L60442	0.649582831277567	0.998190750915127	0	0	0.0218570649852713
L60444	0.733468448691406	0.999019844983242	0	0	-0.0110554707561526
L60447	0.353150412039745	0.997307328883371	0	0	0.0569824999876931
L60449	0.641070091526479	0.998190750915127	0	0	0.0185560964359422
L60454	0.34749872715952	0.997307328883371	0	0	-0.0460445904128573
L60456	0.997209943621256	0.99988831977339	0	0	0.000129611560231208
L60459	0.810243037119657	0.999260389225606	0	0	-0.0109061078049148
L60462	0.377238725753749	0.997307328883371	0	0	-0.0328181915440135
L60466	0.332249371592465	0.997307328883371	0	0	0.0698725726813228
L60469	0.305262609098215	0.997307328883371	0	0	-0.0419616597825896
L60470	0.658797344289583	0.998190750915127	0	0	-0.0116549146476356
L60473	0.398640072266018	0.997307328883371	0	0	-0.0527679075983873
L60475	0.549434162464751	0.997307328883371	0	0	0.0249505708087593
L60478	0.257118931986671	0.997307328883371	0	0	0.0416703049613122
L60482	0.568038350232066	0.998133664860659	0	0	-0.0413953684786812
L60489	0.270898026010538	0.997307328883371	0	0	0.0700691598590225
L60492	0.10839707215886	0.993895922031916	0	0	0.114261093290346
L60493	0.447831751633227	0.997307328883371	0	0	0.0259834379098295
L60494	0.237419164045737	0.997307328883371	0	0	0.0317943438292641
L60495	0.741386851779226	0.999019844983242	0	0	0.00890601331979895
L60496	0.629489836225878	0.998190750915127	0	0	-0.0334622508183208
L60498	0.0178227815118378	0.725942680944474	0	0	0.109988132172475
L60501	0.334334393569141	0.997307328883371	0	0	0.0809961938251096
L60504	0.660026258547854	0.998190750915127	0	0	-0.0163336810421724
L60506	0.300822321388696	0.997307328883371	0	0	-0.0312218898922905
L60511	0.0790575727273643	0.964644831956385	0	0	0.0711368678814865
L60513	0.29609166003495	0.997307328883371	0	0	-0.0482321064469452
L60517	0.135697734724876	0.997307328883371	0	0	-0.0421885292163451
L60520	0.56571968139043	0.997911376676789	0	0	0.0209055810506719
L60521	0.676709982151598	0.99877990475628	0	0	0.0223656334784899
L60525	0.650641704131466	0.998190750915127	0	0	0.0192660082533906
L60530	0.245295694416035	0.997307328883371	0	0	0.0358693458948362
L60533	0.758543214331439	0.999019844983242	0	0	0.0132149304682225
L60535	0.836634253969654	0.999260389225606	0	0	0.00601965970230607
L60538	0.255485973726744	0.997307328883371	0	0	0.0248862630530235
L60543	0.0892970125039629	0.967467863706649	0	0	-0.0676727237682121
L60545	0.946765303836608	0.999260389225606	0	0	-0.00312396241229833
L60546	0.0255963262486488	0.805921607653149	0	0	0.130322527270418
L60551	0.376947941622431	0.997307328883371	0	0	0.031460392953572
L60552	0.00644676680003814	0.560799835889643	0	0	0.0792130864190381
L60555	0.94429873035961	0.999260389225606	0	0	0.00230414504241169
L60559	0.000703387037279527	0.230263507285464	0	0	0.110511735565889
L60563	0.293181649496172	0.997307328883371	0	0	0.0694545828425847
L60566	0.509792747771353	0.997307328883371	0	0	-0.0296077398505543
L60570	0.542760646915076	0.997307328883371	0	0	0.0241521565286319
L60571	0.885348874653551	0.999260389225606	0	0	0.00939038541863455
L60577	0.987710204687937	0.999260389225606	0	0	-0.000560558822826636
L60579	0.305440093171144	0.997307328883371	0	0	0.040226268695866
L60580	0.577657739260458	0.998190750915127	0	0	0.0216714924559205
L60581	0.750160166174091	0.999019844983242	0	0	-0.0221884872524046
L60583	0.61815383497	0.998190750915127	0	0	-0.0196665539534577
L60586	0.416732859277846	0.997307328883371	0	0	-0.0425835059067066
L60588	0.135351944089295	0.997307328883371	0	0	-0.0653856521630694
L60589	0.76097248664182	0.999019844983242	0	0	0.0197910118500851
L60591	0.466202008419226	0.997307328883371	0	0	0.0448465479825311
L60593	0.886076584232754	0.999260389225606	0	0	-0.00576424629225285
L60596	0.334775920255944	0.997307328883371	0	0	0.0364091931110257
L60599	0.0389646021351495	0.877114876192583	0	0	-0.0992586010885827
L60603	0.0618329372756915	0.929869635352503	0	0	-0.0610417952612481
L60605	0.842121030764835	0.999260389225606	0	0	0.00982882771437959
L60607	0.200206335073017	0.997307328883371	0	0	0.0850681012368025
L60610	0.499559462555597	0.997307328883371	0	0	-0.0256367130878248
L60611	0.473143340999686	0.997307328883371	0	0	-0.0252245582261246
L60615	0.913627820977408	0.999260389225606	0	0	-0.00450171671886994
L60618	0.49286478106542	0.997307328883371	0	0	0.0304083160484793
L60623	0.970343483002758	0.999260389225606	0	0	-0.00230407843458774
L60624	0.356368728044884	0.997307328883371	0	0	-0.0237795809353317
L60625	0.166775631170987	0.997307328883371	0	0	0.0418366576152988
L60626	0.553336353279208	0.997307328883371	0	0	0.0156244437827782
L60627	0.961680211540212	0.999260389225606	0	0	-0.00135416120768508
L60628	0.0234325106276449	0.782494750538759	0	0	0.0573912371355079
L60629	0.304817038572297	0.997307328883371	0	0	0.0374407976273683
L60634	0.519723871787879	0.997307328883371	0	0	-0.0280821175175905
L60636	0.516898722088779	0.997307328883371	0	0	-0.0270607896767511
L60639	0.764693260688632	0.999019844983242	0	0	-0.0162873181863298
L60643	0.270505377149278	0.997307328883371	0	0	-0.0393143525887019
L60649	0.766553489172964	0.999019844983242	0	0	-0.0119405027887393
L60654	0.288081899060015	0.997307328883371	0	0	0.0584063710850686
L60659	0.830829116510274	0.999260389225606	0	0	0.00820708017241544
L60660	0.146795240967266	0.997307328883371	0	0	-0.0624952345005254
L60665	0.812167270641906	0.999260389225606	0	0	-0.00809336381034267
L60668	0.00584025181640763	0.530719847539668	0	0	-0.131401058266742
L60670	0.530748190175102	0.997307328883371	0	0	0.0170285034801714
L60674	0.544429525828484	0.997307328883371	0	0	-0.0212159714082558
L60676	0.519777188639795	0.997307328883371	0	0	0.0519235167547365
L60679	0.966062530982481	0.999260389225606	0	0	0.00123438944448149
L60682	0.580006140985354	0.998190750915127	0	0	0.0153599903872209
L60685	0.240418677000826	0.997307328883371	0	0	-0.0324767746521259
L60688	0.101289072384955	0.989233626005292	0	0	0.095065434552851
L60689	0.378811879575898	0.997307328883371	0	0	0.0506938549868308
L60690	0.989318552268358	0.999260389225606	0	0	-0.000793437392307694
L60691	0.822674593176042	0.999260389225606	0	0	0.0102793152419759
L60693	0.586517755825249	0.998190750915127	0	0	0.0214714910580972
L60698	0.764728027855725	0.999019844983242	0	0	-0.00899817578942813
L60699	0.445863678962125	0.997307328883371	0	0	0.0277014761397054
L60700	0.408210420940126	0.997307328883371	0	0	0.0275997618259476
L60704	0.126637404960799	0.997307328883371	0	0	-0.0608806063767032
L60708	0.0786048139539096	0.963299392196753	0	0	0.0953332394293269
L60710	0.704961821083157	0.999019844983242	0	0	0.0137937907052744
L60711	0.18807239630381	0.997307328883371	0	0	-0.0502069338995935
L60714	0.719514381059065	0.999019844983242	0	0	0.0193296713004077
L60716	0.642691116712053	0.998190750915127	0	0	0.0212397840202669
L60720	0.641819588062648	0.998190750915127	0	0	0.027814071876219
L60726	0.924363357630739	0.999260389225606	0	0	0.00534203193354501
L60727	0.255698125769961	0.997307328883371	0	0	-0.0489917753691263
L60729	0.493826006754825	0.997307328883371	0	0	-0.0309900490185773
L60730	0.627922422990766	0.998190750915127	0	0	-0.0158997649657565
L60734	0.678416633751694	0.99877990475628	0	0	-0.023461305718413
L60735	0.827249284895987	0.999260389225606	0	0	0.0123831691546663
L60736	0.754094901928551	0.999019844983242	0	0	0.0208494294174235
L60742	0.445364987793007	0.997307328883371	0	0	-0.032849931867602
L60744	0.14504101582411	0.997307328883371	0	0	0.0648162989928046
L60748	0.198103306193754	0.997307328883371	0	0	0.0673969879174694
L60749	0.776672768535435	0.999260389225606	0	0	-0.0187419862551462
L60754	0.685151774234029	0.99877990475628	0	0	0.0193848407943064
L60757	0.705334838296863	0.999019844983242	0	0	-0.0125733721195124
L60758	0.768862299656062	0.999019844983242	0	0	0.0102437518181468
L60759	0.0871304856744118	0.965194045820535	0	0	0.0497051563999899
L60761	0.013693582461031	0.662333505570357	0	0	0.200399344351351
L60762	0.946368869243539	0.999260389225606	0	0	0.00289525326429126
L60765	0.601584204301134	0.998190750915127	0	0	-0.0251861286003919
L60770	0.886740998998981	0.999260389225606	0	0	-0.00509959905410156
L60773	0.17241921676266	0.997307328883371	0	0	0.0555165294014286
L60774	0.0699651657370755	0.944641263403847	0	0	0.0798128151140122
L60775	0.812427041212171	0.999260389225606	0	0	0.0083486170827779
