locus_p	burn_unburnt_p	long_p	K3_p	bu_q	lo_q	K3_q	bu_outl	lo_outl	K_outl	never_outl	efs1	efs2	efs3
L51736	0.68289922657174	0.955230906009751	0.635298528701221	0.996183797410054	0.997144292221144	0.946108481653743	0	0	0	0	-0.0155714336082542	-0.000948186261580297	0.0308363159899622
L51737	0.653509364957232	0.2651837115403	0.340406678872625	0.996183797410054	0.988104796542183	0.946108481653743	0	0	0	0	0.0350647019773172	0.0193637932404791	-0.103373755858457
L51739	0.848478057382307	0.338145322918186	0.0328036078655685	0.997261580755611	0.989426167016211	0.684107130214801	0	0	0	0	-0.0352774287485492	0.00369777303566719	0.150055066227853
L51743	0.877584425821467	0.970503443806776	0.373635673517032	0.997986025199379	0.997144292221144	0.946108481653743	0	0	0	0	0.00910996931649544	0.00252442397249572	-0.0495530336354044
L51744	0.393281845762705	0.0475301968250543	0.436429799780341	0.992600216902284	0.740427929455618	0.946108481653743	0	0	0	0	-0.0360133480917622	-0.0265703864172369	0.0785498166619929
L51747	0.591892039901788	0.384771999485296	0.0170404645755657	0.993341640867463	0.989426167016211	0.53629026125654	0	0	0	0	0.055540655611039	0.0156955894116058	-0.185300104402098
L51751	0.476415293011503	0.616736691494847	0.886554380386488	0.992600216902284	0.989792101624227	0.953729025757179	0	0	0	0	0.0165307022426107	-0.00695583251665737	0.00676250822291154
L51752	0.838868893343024	0.496775092347312	0.411489950864292	0.997261580755611	0.989426167016211	0.946108481653743	0	0	0	0	0.0185098467147663	-0.00452931942617135	-0.0508418445883061
L51757	0.805170898335057	0.723714204691608	0.399711238564426	0.996183797410054	0.992895057514437	0.946108481653743	0	0	0	0	0.00882522752866378	0.00780380503208204	-0.0703136030111706
L51761	0.340976595415695	0.000494360371851131	0.958278768013039	0.992600216902284	0.184526371928372	0.95717300516806	0	0	0	0	-0.017505462512017	-0.0488362411255139	0.00902897261798355
L51763	0.612400930883574	0.920810877484864	0.499467683699991	0.993926235527832	0.997144292221144	0.946108481653743	0	0	0	0	0.000808681353231189	-0.002654638492314	0.0306060398133453
L51769	0.567039458981187	0.965818138501612	0.111793496625685	0.992600216902284	0.997144292221144	0.860496862412688	0	0	0	0	-0.0473358719485946	-0.00324194547806698	0.131148966800746
L51772	0.112622049019719	0.844667636159505	0.226457713336971	0.991462278393732	0.992895057514437	0.942374837590103	0	0	0	0	0.0240194031420692	-0.0107759227414285	0.0973530632052817
L51776	0.523544018398337	0.14666317779735	0.621673829944007	0.992600216902284	0.934719701919277	0.946108481653743	0	0	0	0	-0.0029383258833326	-0.0124254159675414	-0.0292131480072312
L51777	0.518694099671247	0.181340224375271	0.902178955174607	0.992600216902284	0.956819243510606	0.953729025757179	0	0	0	0	0.0369455207590484	-0.0248519192190868	-0.0175027031524575
L51778	0.0152172283228336	0.581851791591692	0.0252671508275149	0.991462278393732	0.989426167016211	0.635227440884369	0	0	0	0	0.0964492630417225	0.00716015227596761	-0.17145541841882
L51781	0.146084563485099	0.82410521189816	0.788655020568193	0.991462278393732	0.992895057514437	0.947368710412278	0	0	0	0	0.0246819374746458	-0.00103185298749231	0.00850568145014024
L51784	0.76224200726361	0.676202094988169	0.84395040360213	0.996183797410054	0.992478221336947	0.951763531401383	0	0	0	0	-0.00788651832302882	0.00811483437535912	-0.0189227249921951
L51790	0.107159617250441	0.73972047240858	0.0565088593543343	0.991462278393732	0.992895057514437	0.757168845046784	0	0	0	0	-0.0047363004343487	0.00395392585920989	-0.0990222962961998
L51791	0.468109373358185	0.00798441455141163	0.85239459562623	0.992600216902284	0.392038284543663	0.951763531401383	0	0	0	0	0.0299161595811661	-0.0293719596355148	-0.0139723510177747
L51793	0.58440161187278	0.470289648074078	0.56252470336949	0.992600216902284	0.989426167016211	0.946108481653743	0	0	0	0	0.026231070839291	0.00989271916610203	-0.0552003350797766
L51795	0.826720067070675	0.598467644377934	0.319556203998786	0.996384679113094	0.989792101624227	0.946108481653743	0	0	0	0	-0.0340743681020987	0.00443675878866598	0.100019086039294
L51799	0.864533901644828	0.0382632923197687	0.948777969220744	0.997964131263931	0.688200174731692	0.956556434536214	0	0	0	0	-0.000653766682425218	0.0166228047514921	-0.00644867469103971
L51805	0.487192105393755	0.281376288431548	0.453699507903792	0.992600216902284	0.988798438898697	0.946108481653743	0	0	0	0	0.00194229270987342	0.0141492195767482	0.0867529845529069
L51809	0.672012958749714	0.523315081976346	0.76452985293386	0.996183797410054	0.989426167016211	0.946108481653743	0	0	0	0	0.0199825546250613	-0.00756898542293646	-0.0258143580538802
L51812	0.903221541903615	0.916097141589657	0.466909951715125	0.999116357353683	0.997144292221144	0.946108481653743	0	0	0	0	0.0149097862256046	0.00282156315417294	-0.0511335081612474
L51814	0.948630681501225	0.32006136855737	0.908128258377311	0.999185007410881	0.989426167016211	0.953729025757179	0	0	0	0	0.00220738538084941	-0.00929198969688606	0.00787403794342386
L51818	0.620675233688951	0.3233126589185	0.662495075069917	0.99492562108115	0.989426167016211	0.946108481653743	0	0	0	0	0.0166872153733797	0.0104420413183327	-0.0346599114781806
L51821	0.674159277821965	0.358646131827342	0.0117768200061036	0.996183797410054	0.989426167016211	0.485365363603072	0	0	0	0	-0.0305464071731163	-0.0175462628231217	0.178528215947831
L51824	0.804002853265742	0.716297703744599	0.548800418491121	0.996183797410054	0.992895057514437	0.946108481653743	0	0	0	0	0.00633515228555789	-0.00195593897548699	-0.0486349753386474
L51826	0.905954198512798	0.447241302136578	0.543292061400875	0.999185007410881	0.989426167016211	0.946108481653743	0	0	0	0	-0.0153324922032918	0.00631833142478663	0.0416897926907028
L51828	0.381915790553985	0.603822352330549	0.400816962266916	0.992600216902284	0.989792101624227	0.946108481653743	0	0	0	0	-0.00892569955493484	0.00970605797644632	-0.0566968911885402
L51833	0.965587729163309	0.0634089350425386	0.653524569993399	0.999185007410881	0.7918341866199	0.946108481653743	0	0	0	0	-0.00148759425425894	-0.0269330752556295	0.0443384662532644
L51838	0.669869477109737	0.937712195240405	0.392703088165036	0.996183797410054	0.997144292221144	0.946108481653743	0	0	0	0	0.00446571970419077	0.00455192524167482	-0.0657154727909353
L51845	0.149321241814771	0.0822162470463084	0.104846705800612	0.991462278393732	0.84583910069285	0.85143909253339	0	0	0	0	-0.102476586599501	0.0244463648987227	0.179155889664592
L51847	0.130298847432132	0.350646031296444	0.799871264536781	0.991462278393732	0.989426167016211	0.948049032672379	0	0	0	0	0.0331557203842335	-0.0123891386832334	0.00997918476126671
L51853	0.839546329326735	0.909390930785016	0.173392815423023	0.997261580755611	0.997144292221144	0.92635716006636	0	0	0	0	-0.0264579043085919	-0.00422360122974007	0.133669670765521
L51854	0.202658796208597	0.478930388141028	0.392929237099456	0.991462278393732	0.989426167016211	0.946108481653743	0	0	0	0	0.0569089799370219	-0.00882072772719711	-0.0782709330382316
L51858	0.970697992816724	0.876428720370592	0.952338626687661	0.999185007410881	0.993779585166816	0.95717300516806	0	0	0	0	0.00149364743090767	0.00173408344344917	-0.00469658291902574
L51859	0.295571486453698	0.0539922592927127	0.148781005354396	0.991462278393732	0.75652106906342	0.906993948128091	0	0	0	0	0.00512499192665897	-0.0151094536490707	-0.101080539404676
L51863	0.336470146299223	0.00263898882108356	0.241435038192102	0.992600216902284	0.306095826603596	0.944248713377337	0	0	0	0	-0.0103275495510494	0.0503610771767024	0.141212790042458
L51869	0.917693662936415	0.00702971042877	0.363091978513299	0.999185007410881	0.375365313788452	0.946108481653743	0	0	0	0	0.00385789148409736	0.0233344071191692	-0.0510499077101429
L51872	0.277016160113018	0.708393872681773	0.129472069501027	0.991462278393732	0.992895057514437	0.882891457318665	0	0	0	0	-0.0681084578369775	0.00227442435801423	0.141782530512175
L51873	0.889579037442634	0.708182375656086	0.471456734491569	0.997986025199379	0.992895057514437	0.946108481653743	0	0	0	0	0.0408193219226437	-0.00521307362801101	-0.123133138891362
L51877	0.236747504427315	0.926893436268086	0.434500520595695	0.991462278393732	0.997144292221144	0.946108481653743	0	0	0	0	0.0492122778515487	0.00093780086313444	-0.0717769596764674
L51879	0.180222966784169	0.0856556982536459	0.744921414632627	0.991462278393732	0.848286130645924	0.946108481653743	0	0	0	0	0.0193351710302531	0.0123835594071958	0.011392065442604
L51882	0.831764102461331	0.19009682057632	0.41707905112466	0.99696531156301	0.961719198741888	0.946108481653743	0	0	0	0	0.0143031088172659	0.0144381431476142	-0.0562466037114349
L51885	0.412223305734263	0.539038274664777	0.385154009115856	0.992600216902284	0.989426167016211	0.946108481653743	0	0	0	0	-0.0107480378081159	0.0156716293875852	-0.0867229602590446
L51891	0.67254999247199	0.367921891881696	0.0861734592343557	0.996183797410054	0.989426167016211	0.828502633234745	0	0	0	0	0.0211469968009381	-0.00365869487719871	-0.114190843012348
L51896	0.246353389244496	0.0868122148505591	0.59044551000489	0.991462278393732	0.852328150619164	0.946108481653743	0	0	0	0	-0.0498711750619197	0.0215538478061621	0.04882361433552
L51902	0.306818609499501	0.186121893969234	0.402163477458019	0.99223392384122	0.957859952640038	0.946108481653743	0	0	0	0	0.0190117305144184	-0.0232867052427172	0.0711893062729331
L51905	0.115828808796177	0.615750462361477	0.0194450696461746	0.991462278393732	0.989792101624227	0.572077378168214	0	0	0	0	0.0859723864033687	-0.00192673743964958	-0.184610830580546
L51911	0.594315907059296	0.875708559673479	0.751271678046592	0.993341640867463	0.993624240280382	0.946108481653743	0	0	0	0	0.039949103706858	-0.00374590410802857	-0.0525904608230591
L51912	0.484632854799236	0.85133387033851	0.900842464443081	0.992600216902284	0.992895057514437	0.953729025757179	0	0	0	0	-0.0302873196474198	0.00450732880711636	0.0188343288419869
L51913	0.000843355576853529	0.786331769761396	0.821578051344664	0.983680574224436	0.992895057514437	0.949535777241204	0	0	0	0	0.0629690523928246	-0.00791859075647617	-0.00176829915696811
L51915	0.107984174896294	0.666897423255138	0.155372125602282	0.991462278393732	0.992165113209071	0.911880252541816	0	0	0	0	0.0741087035000289	0.00621683306041001	-0.129391869625937
L51917	0.311718931309779	0.401675773792335	0.0623501896764353	0.992600216902284	0.989426167016211	0.779423016661993	0	0	0	0	-0.00461917724529451	-0.0159710112156975	0.127811865430522
L51920	0.0284802898184615	0.0537141125905084	0.065565182850864	0.991462278393732	0.75652106906342	0.788631895301273	0	0	0	0	0.023799569353361	0.0151912345603086	0.164293025198315
L51923	0.74075111836475	0.0573701836025808	0.650191487013161	0.996183797410054	0.767066054320655	0.946108481653743	0	0	0	0	0.0223976633127318	-0.0198286290204667	-0.0323708792911784
L51926	0.178614394556127	0.589259302220713	0.0730913342163414	0.991462278393732	0.989426167016211	0.806023886232114	0	0	0	0	0.0680446521737304	-0.00338623540774134	-0.138030342475149
L51929	0.811117745903821	0.86923796748043	0.515544593642723	0.996183797410054	0.992895057514437	0.946108481653743	0	0	0	0	0.0256598061278029	0.00471365935146321	-0.0733164277500152
L51931	0.605350897122885	0.778753782545671	0.389934483553048	0.993341640867463	0.992895057514437	0.946108481653743	0	0	0	0	0.00150746984451643	0.00796584411720357	-0.0733316214795224
L51933	0.934095032570325	0.0132051771200106	0.572276796503967	0.999185007410881	0.467922147208782	0.946108481653743	0	0	0	0	0.0118805474769726	-0.0189805926424956	-0.028451992239374
L51936	0.676828510565584	0.967886742434386	0.730596844766225	0.996183797410054	0.997144292221144	0.946108481653743	0	0	0	0	-0.00579005886533744	0.00282638277606782	-0.0284317868730195
L51937	0.443103734098395	0.9964721600306	0.537286107569391	0.992600216902284	0.997467792458587	0.946108481653743	0	0	0	0	-0.00713975797586935	0.0027219719359795	-0.0337284488186758
L51938	0.653412158142183	0.851481064220463	0.467750549230457	0.996183797410054	0.992895057514437	0.946108481653743	0	0	0	0	0.000987329820289497	0.0056388312489338	-0.0570627594615311
L51939	0.653412158142183	0.851481064220463	0.467750549230457	0.996183797410054	0.992895057514437	0.946108481653743	0	0	0	0	0.000987329820289497	0.0056388312489338	-0.0570627594615311
L51940	0.69601955995254	0.96444260444947	0.773908452505434	0.996183797410054	0.997144292221144	0.946111771213772	0	0	0	0	-0.00536931996328028	0.00129084306707487	-0.0211820668619719
L51941	0.351989070488073	0.682424149240272	0.698745880584123	0.992600216902284	0.992895057514437	0.946108481653743	0	0	0	0	0.0326336369311335	-0.00528776114155777	-0.0337469455241643
L51946	0.951937154768948	0.697392007651412	0.387660369097921	0.999185007410881	0.992895057514437	0.946108481653743	0	0	0	0	-0.0150342296221933	0.00157714376279572	0.0621764790768369
L51952	0.764066700689955	0.428838300689897	0.831014595597622	0.996183797410054	0.989426167016211	0.950496976748317	0	0	0	0	0.0187664053747546	-0.0114796302188604	-0.0218546260813622
L51953	0.172563493422687	0.0234894516245944	0.957338958349485	0.991462278393732	0.602098676957074	0.95717300516806	0	0	0	0	0.0520879210227155	0.0392933166839805	-0.0269428148863257
L51958	0.51256558360523	0.907430544350431	0.947067560628786	0.992600216902284	0.997144292221144	0.956556434536214	0	0	0	0	-0.0169840408322158	0.000298351437845872	-0.00103569446781372
L51965	0.279344408360011	0.0420816112126287	0.373094572597168	0.991462278393732	0.712691040360667	0.946108481653743	0	0	0	0	0.00483757171080754	0.0149570668099212	0.0489205923918275
L51973	0.15481261924302	0.486206443877569	0.913326239364414	0.991462278393732	0.989426167016211	0.954386870774728	0	0	0	0	-0.0642650857935882	-0.00855037846463762	0.00237992642631855
L51977	0.948457479738083	0.211004554330383	0.500515857038229	0.999185007410881	0.971727759780441	0.946108481653743	0	0	0	0	-0.0110177276447263	-0.0171580268031179	0.0577056272952062
L51978	0.932717364115765	0.0419555813913601	0.815739309621399	0.999185007410881	0.712691040360667	0.948843931745245	0	0	0	0	-0.0114616955553518	0.0195046802534215	0.0133555912963522
L51981	0.890834318142992	0.189472480182278	0.487678922344382	0.99802288063305	0.961687049759088	0.946108481653743	0	0	0	0	-0.0195681557119199	0.0121903736931287	0.0487894363499937
L51985	0.0372439555340178	0.443249642404148	0.508070580790175	0.991462278393732	0.989426167016211	0.946108481653743	0	0	0	0	0.0645023553622711	0.00350460928213563	0.0582383714496667
L51987	0.167036396328668	0.5242804491766	0.924753725027775	0.991462278393732	0.989426167016211	0.954386870774728	0	0	0	0	-0.0293126862792537	-0.00349654855323047	0.00178421367740683
L51990	0.694639030916687	0.816669921036813	0.370129092544608	0.996183797410054	0.992895057514437	0.946108481653743	0	0	0	0	-0.035951584621581	-0.00607963119275377	0.0967489684099672
L51992	0.670479910712488	0.27365695637329	0.351293038482472	0.996183797410054	0.988798438898697	0.946108481653743	0	0	0	0	-0.0302365712656795	0.00976417253428698	0.0676200638113992
L51997	0.682557664020869	0.905892940885393	0.574351770171358	0.996183797410054	0.996943325313529	0.946108481653743	0	0	0	0	0.000830726594298212	-0.00378441721766371	0.0395594925899325
L52010	0.889024158970927	0.320983270105044	0.54096725505157	0.997986025199379	0.989426167016211	0.946108481653743	0	0	0	0	-0.0191322138678275	0.0100566240479583	0.0481427569179391
L52015	0.43687701701406	0.630499996376792	0.775775389071996	0.992600216902284	0.990200147401388	0.9461156509085	0	0	0	0	0.0136888628229164	-0.00636455552731508	0.0143074658117066
L52017	0.851672961707872	0.1903590484072	0.627760566681408	0.997497869529937	0.961719198741888	0.946108481653743	0	0	0	0	0.0069802715584495	0.0112335198238695	-0.0285066485498808
L52021	0.426321712332281	0.571155987100873	0.550031635123953	0.992600216902284	0.989426167016211	0.946108481653743	0	0	0	0	0.026150076300063	-0.00478475628352762	-0.0378994575510029
L52024	0.658269734395946	0.051207275000963	0.0436477718280404	0.996183797410054	0.75394447050911	0.737529719181264	0	0	0	0	0.0481597445337882	0.0302274050805215	-0.178259505378878
L52031	0.575934314714176	0.137569020233477	0.395078421822324	0.992600216902284	0.930394520574183	0.946108481653743	0	0	0	0	0.00590694276634839	-0.0135196654974796	-0.06195673254363
L52033	0.609633473873507	0.230874662082237	0.00941267739217786	0.993349893859039	0.979020334934881	0.441687089971093	0	0	0	0	-0.0246646483193111	-0.017881525701212	0.157496899362456
L52036	0.489971807290771	0.170117207612309	0.708407208497649	0.992600216902284	0.94790818629895	0.946108481653743	0	0	0	0	-0.00626196405351651	-0.0113710855234741	-0.0198292852733134
L52040	0.508293433942538	0.775155842302608	0.611948025081433	0.992600216902284	0.992895057514437	0.946108481653743	0	0	0	0	0.0106160824702394	-0.00712166241125445	0.0408162909191238
L52045	0.670075407120704	0.570770032168526	0.375096894042083	0.996183797410054	0.989426167016211	0.946108481653743	0	0	0	0	0.0295580552685786	-0.0045878839751354	-0.0690627244050319
L52046	0.710484645084379	0.868626850704546	0.550418061350224	0.996183797410054	0.992895057514437	0.946108481653743	0	0	0	0	0.0183712080297058	-0.000725798973634439	-0.0405236824388501
L52048	0.818588963534616	0.142666378756439	0.108620244785072	0.996384679113094	0.934099242002291	0.856603130731034	0	0	0	0	-0.0298062277075927	-0.0198409326353546	0.120081127319159
L52051	0.59392207785722	0.123165450301691	0.905356112038607	0.993341640867463	0.911045889713409	0.953729025757179	0	0	0	0	0.0184222532016869	-0.0155771134529026	-0.00860917000537597
L52052	0.627412109575345	0.753869203274588	0.229635643042736	0.995681981444566	0.992895057514437	0.942392862608561	0	0	0	0	0.014979954607201	0.0145862129409027	-0.159465214392743
L52054	0.785042515995977	0.140557168473273	0.940725709668333	0.996183797410054	0.93356783537588	0.956334587446579	0	0	0	0	-0.00149454439825437	-0.0202557903120783	-0.00240591804603571
L52060	0.151220269940835	0.847619245899608	0.0600544691695449	0.991462278393732	0.992895057514437	0.772978487603535	0	0	0	0	0.00277054503214424	-0.00663520292193391	0.136821608865367
L52066	0.922189987736577	0.938336738487101	0.852981572483786	0.999185007410881	0.997144292221144	0.951763531401383	0	0	0	0	-0.0096925979962019	0.000799001328988928	0.0224631208196374
L52068	0.16848831548119	0.164683574629466	0.0853727585888577	0.991462278393732	0.941271695152934	0.828502633234745	0	0	0	0	0.000442888279082783	0.0110717055455757	0.177739825566538
L52069	0.206412877467144	0.615843001757338	0.759459053066481	0.991462278393732	0.989792101624227	0.946108481653743	0	0	0	0	0.0310909450857387	-0.00560100251993587	-0.0228738770405015
L52071	0.210296260905631	0.224395585809289	0.526473409732742	0.991462278393732	0.979020334934881	0.946108481653743	0	0	0	0	0.0548079131450567	-0.0160660741264617	-0.0602851591920251
L52073	0.132894529573061	0.598346137782639	0.301791805920068	0.991462278393732	0.989792101624227	0.946108481653743	0	0	0	0	-0.0210393030895357	0.000396489654453309	-0.0755092372330712
L52075	0.256463115520696	0.290461523472561	0.0282737035324254	0.991462278393732	0.988798438898697	0.66042744576533	0	0	0	0	0.0210118201666272	-0.00436917830099943	-0.240309122996792
L52076	0.225122977323656	0.324178494919242	0.525360678344189	0.991462278393732	0.989426167016211	0.946108481653743	0	0	0	0	-0.0499877446350472	-0.0189685332678434	-0.114106603167194
L52078	0.767100851252083	0.00995698570841438	0.762948372360704	0.996183797410054	0.41467696048094	0.946108481653743	0	0	0	0	-0.0110616629006257	0.0506903516314117	0.0322399157176518
L52079	0.136137015075698	0.694002693304374	0.436325295417126	0.991462278393732	0.992895057514437	0.946108481653743	0	0	0	0	0.0531772318227545	0.00361562573256186	-0.0691172308004378
L52082	0.163529712182107	0.549044711567952	0.947132309206851	0.991462278393732	0.989426167016211	0.956556434536214	0	0	0	0	-0.0374552274888628	-0.00408663382154187	0.014662207455133
L52083	0.651597175178781	0.128805160528922	0.746287665924968	0.996183797410054	0.919416797421672	0.946108481653743	0	0	0	0	-0.0187965029753517	0.0139631112870071	0.0205990003484056
L52086	0.0554276010052781	0.359316948679722	0.349410831475579	0.991462278393732	0.989426167016211	0.946108481653743	0	0	0	0	0.0429670719369225	-0.0201068441933492	0.0717390106864413
L52087	0.37556039297068	0.223809357718534	0.335238252556504	0.992600216902284	0.979020334934881	0.946108481653743	0	0	0	0	0.00146861357867	0.00716445728228837	0.053455729968983
L52090	0.0177464838035162	0.19845996247896	0.879320199423006	0.991462278393732	0.968327412531871	0.953729025757179	0	0	0	0	-0.0365203494256318	-0.00581830359363139	0.00292955317421078
L52095	0.757846638954005	0.369002431120585	0.0328447233441622	0.996183797410054	0.989426167016211	0.684107130214801	0	0	0	0	-0.0366465633040376	-0.0128974324278508	0.135036577064119
L52099	0.912950064244952	0.317812436356695	0.276260104041663	0.999185007410881	0.989426167016211	0.946108481653743	0	0	0	0	-0.0298307779141531	0.00925861529443974	0.092998248253501
L52101	0.645472053152955	0.0371971480407239	0.195289017831017	0.996183797410054	0.681686732465428	0.935801987693861	0	0	0	0	0.0257188667372534	0.0228183815487906	-0.0906633567192483
L52103	0.907552898890621	0.536839710821354	0.0290016491743986	0.999185007410881	0.989426167016211	0.667785417658939	0	0	0	0	-0.0576595655407678	-0.0183098077142886	0.232364738922258
L52107	0.0487954525072709	0.932793571103894	0.935165117709998	0.991462278393732	0.997144292221144	0.956264540616347	0	0	0	0	0.0687292186892422	-0.00380224626712997	-0.0231543688897029
L52108	0.793138243197297	0.347181761196776	0.0250011616383504	0.996183797410054	0.989426167016211	0.631481584719461	0	0	0	0	-0.0432312257472896	-0.0158452015229049	0.164642026459267
L52111	0.925397071094295	0.633458506530266	0.741141253368863	0.999185007410881	0.990200147401388	0.946108481653743	0	0	0	0	-0.00206109804484321	-0.00639096922304486	0.0247278750078192
L52112	0.749769914974618	0.333276578709255	0.234357132136594	0.996183797410054	0.989426167016211	0.942392862608561	0	0	0	0	-0.0197251773804462	0.00782017012968209	0.103126261192084
L52115	0.207068316627143	0.573699150837847	0.0297959955951705	0.991462278393732	0.989426167016211	0.667785417658939	0	0	0	0	0.0727272622450775	0.010237566426884	-0.175187745072728
L52120	0.980084749738447	0.130175979930646	0.900146200293435	0.999685512743916	0.920008831278348	0.953729025757179	0	0	0	0	-0.00715147250120758	0.0151710636856509	0.00681839427630424
L52125	0.344591841951807	0.346350062242657	0.151198065996497	0.992600216902284	0.989426167016211	0.906993948128091	0	0	0	0	0.0018603132630741	-0.020114736759661	0.125273917249588
L52128	0.118950617379104	0.738369651711187	0.614481195195745	0.991462278393732	0.992895057514437	0.946108481653743	0	0	0	0	0.0585980843728278	0.00230694247470224	-0.0566462295077142
L52131	0.195759144927771	0.702079161218616	0.107635458640735	0.991462278393732	0.992895057514437	0.854744324331089	0	0	0	0	0.0524292449659756	-0.00176026008741208	-0.103688572365158
L52132	0.525631682756401	0.665985267035576	0.426474023896938	0.992600216902284	0.992109196952059	0.946108481653743	0	0	0	0	0.0369512283411931	-0.00424604860384073	-0.0712090564526981
L52136	0.0327219920457161	0.125938258208581	0.374049551857609	0.991462278393732	0.917933181309788	0.946108481653743	0	0	0	0	0.0268992423043614	0.00756948377379828	0.0399081100208079
L52141	0.963246284877257	0.0275043074799938	0.785852698377727	0.999185007410881	0.627591708802906	0.947368710412278	0	0	0	0	0.00358213149159474	-0.0282171857193113	0.0260251965573407
L52148	0.96463332895767	0.852161148162845	0.140587243301562	0.999185007410881	0.992895057514437	0.89853336035551	0	0	0	0	-0.0247609004546491	-0.0022381388966454	0.103264310384383
L52150	0.183653424660434	0.975660493546627	0.909901157415031	0.991462278393732	0.997438864458459	0.953729025757179	0	0	0	0	-0.0388193403314679	0.00220655205812379	0.0172311497498064
L52152	0.164953694077627	0.714407076062251	0.869787367631054	0.991462278393732	0.992895057514437	0.95332114837124	0	0	0	0	-0.040495386352802	-0.00173131751120232	0.0222165012370977
L52156	0.987395944552032	0.184929341884252	0.744823097127723	0.999863890745166	0.957764455761902	0.946108481653743	0	0	0	0	-0.0137638650899882	0.0178887543069469	0.0294539128937482
L52162	0.243537700670512	0.00523143407733666	0.444404942890828	0.991462278393732	0.345359003982218	0.946108481653743	0	0	0	0	0.00679815302522129	0.0227984178274295	0.0404718343778609
L52164	0.334807642281278	0.35889343210853	0.372822610987501	0.992600216902284	0.989426167016211	0.946108481653743	0	0	0	0	0.0153489100030523	-0.0190286532851719	0.0804689467120469
L52168	0.999861016610457	0.793139960000853	0.717017674849022	0.99999715104735	0.992895057514437	0.946108481653743	0	0	0	0	0.00517383120431468	-0.00126829614171991	-0.0186087963227749
L52169	0.03596522889038	0.543806686011389	0.550528985394849	0.991462278393732	0.989426167016211	0.946108481653743	0	0	0	0	-0.054334425882375	-0.00348187444045132	0.0492095812366406
L52174	0.87110245592905	0.894629726536127	0.0178912212502644	0.997964131263931	0.99677040621438	0.546529231503807	0	0	0	0	-0.0381871337498909	-0.00567569634975568	0.170743109110376
L52179	0.0426554456855822	0.703528574573074	0.735074325765419	0.991462278393732	0.992895057514437	0.946108481653743	0	0	0	0	0.0676548738617918	-0.0132190959196184	0.0196154227765348
L52181	0.660284276162425	0.889338705381787	0.693879131857649	0.996183797410054	0.995535345994391	0.946108481653743	0	0	0	0	-0.0261262080259792	-0.00254843035398871	0.0461411168419199
L52185	0.0679850878021731	0.541372472483494	0.326496213241668	0.991462278393732	0.989426167016211	0.946108481653743	0	0	0	0	-0.0344427073178435	0.0145173009907906	-0.0688076109846305
L52190	0.566390663105662	0.67210147657875	0.694205179865866	0.992600216902284	0.992478221336947	0.946108481653743	0	0	0	0	0.00568793943749147	0.00202490400670442	0.0222304783206181
L52196	0.842168704523954	0.934368997123804	0.583796435026695	0.997261580755611	0.997144292221144	0.946108481653743	0	0	0	0	-0.0170060175544244	-0.000321581872449562	0.0462208257721452
L52199	0.167581968109316	0.976963540413009	0.896469281418783	0.991462278393732	0.997438864458459	0.953729025757179	0	0	0	0	0.0375153712094004	-0.00326458915543957	0.00176062639908863
L52200	0.446384651243591	0.502964438478185	0.43699551463558	0.992600216902284	0.989426167016211	0.946108481653743	0	0	0	0	0.0054198842151366	0.00521876224482104	0.0783191261273627
L52205	0.645256096860574	0.848648065596594	0.494244657158952	0.996183797410054	0.992895057514437	0.946108481653743	0	0	0	0	-0.000160460844019628	0.00438000579947588	-0.0420624404473834
L52206	0.572339689392231	0.146750419441759	0.887026941335564	0.992600216902284	0.934719701919277	0.953729025757179	0	0	0	0	-0.0165602403219148	0.0126348374907563	0.00894594517211397
L52210	0.827438552809486	0.0259592341290621	0.0191937502118158	0.996384679113094	0.615036262525161	0.569887286311949	0	0	0	0	-0.0453465656226306	0.0177069214888931	0.175812066310583
L52211	0.036347215855404	0.736541635459673	0.130123636548657	0.991462278393732	0.992895057514437	0.882891457318665	0	0	0	0	0.0319056967092706	-0.0141283046860697	0.114532641321333
L52218	0.462433803376553	0.360115340519521	0.588883137483678	0.992600216902284	0.989426167016211	0.946108481653743	0	0	0	0	-0.0330509782841111	0.0103536773093718	0.0448831004819998
L52219	0.410099813445194	0.529461669698444	0.378725663871971	0.992600216902284	0.989426167016211	0.946108481653743	0	0	0	0	0.0408487933003285	0.00895336742457199	-0.0820593407144111
L52221	0.433711022944116	0.630009821738082	0.782630349957927	0.992600216902284	0.990200147401388	0.94709316852849	0	0	0	0	0.0189664911852623	0.00390443102569756	0.0208659317783214
L52225	0.424483661084635	0.595335011271012	0.385581303932891	0.992600216902284	0.989792101624227	0.946108481653743	0	0	0	0	0.0621167483354981	0.0119581778066989	-0.124660514192843
L52228	0.676288153182888	0.145649574390874	0.0370254273382547	0.996183797410054	0.934719701919277	0.703179989065676	0	0	0	0	0.0260246310256907	0.0266254259100317	-0.179851478909571
L52231	0.387533234718655	0.451538457048337	0.94086610792732	0.992600216902284	0.989426167016211	0.956334587446579	0	0	0	0	-0.0302817388424859	-0.0100697370528316	0.000985639478892605
L52233	0.779558182652725	0.786695997669099	0.0301083149476955	0.996183797410054	0.992895057514437	0.668435700335735	0	0	0	0	-0.0357220045737985	-0.00211252557978959	0.12233491638881
L52234	0.301483134721748	0.171064143594317	0.574665349492126	0.991707978278803	0.94790818629895	0.946108481653743	0	0	0	0	-0.0113861395386058	-0.0102789992660182	-0.0309057452344369
